train_number,train_name,station_code,arrival_min,departure_min,day,stop_seq
16328,Trivandrum-Korba Express,TPT,1182,1182,1,23
16328,Trivandrum-Korba Express,JTJ,1188,1190,1,24
06010,KollamChennai Central SF Special,ED,400,410,2,0
06010,KollamChennai Central SF Special,CV,414,414,2,1
06010,KollamChennai Central SF Special,ANU,423,423,2,2
06010,KollamChennai Central SF Special,SGE,430,430,2,3
06010,KollamChennai Central SF Special,MVPM,435,435,2,4
06010,KollamChennai Central SF Special,DC,445,445,2,5
06010,KollamChennai Central SF Special,VRPD,455,455,2,6
06010,KollamChennai Central SF Special,NEA,457,457,2,7
06010,KollamChennai Central SF Special,SA,465,470,2,8
06010,KollamChennai Central SF Special,MGSJ,472,472,2,9
06010,KollamChennai Central SF Special,KPPR,475,475,2,10
06010,KollamChennai Central SF Special,TNT,483,483,2,11
06010,KollamChennai Central SF Special,DSPT,488,488,2,12
06010,KollamChennai Central SF Special,LCR,495,495,2,13
06010,KollamChennai Central SF Special,BQI,503,503,2,14
06010,KollamChennai Central SF Special,BDY,511,511,2,15
06010,KollamChennai Central SF Special,TNGR,516,516,2,16
06010,KollamChennai Central SF Special,MAP,521,521,2,17
06010,KollamChennai Central SF Special,DPI,526,526,2,18
06010,KollamChennai Central SF Special,DST,533,533,2,19
06010,KollamChennai Central SF Special,SLY,539,539,2,20
06010,KollamChennai Central SF Special,KNNT,544,544,2,21
06010,KollamChennai Central SF Special,KEY,549,549,2,22
06010,KollamChennai Central SF Special,TPT,557,557,2,23
06010,KollamChennai Central SF Special,JTJ,563,565,2,24
06004,Kollam-Chennai Central Special,ED,195,200,2,0
06004,Kollam-Chennai Central Special,CV,205,205,2,1
06004,Kollam-Chennai Central Special,ANU,214,214,2,2
06004,Kollam-Chennai Central Special,SGE,221,221,2,3
06004,Kollam-Chennai Central Special,MVPM,226,226,2,4
06004,Kollam-Chennai Central Special,DC,237,237,2,5
06004,Kollam-Chennai Central Special,VRPD,247,247,2,6
06004,Kollam-Chennai Central Special,NEA,250,250,2,7
06004,Kollam-Chennai Central Special,SA,257,260,2,8
06004,Kollam-Chennai Central Special,MGSJ,263,263,2,9
06004,Kollam-Chennai Central Special,KPPR,267,267,2,10
06004,Kollam-Chennai Central Special,TNT,277,277,2,11
06004,Kollam-Chennai Central Special,DSPT,284,284,2,12
06004,Kollam-Chennai Central Special,LCR,294,294,2,13
06004,Kollam-Chennai Central Special,BQI,305,305,2,14
06004,Kollam-Chennai Central Special,BDY,315,315,2,15
06004,Kollam-Chennai Central Special,TNGR,322,322,2,16
06004,Kollam-Chennai Central Special,MAP,328,328,2,17
06004,Kollam-Chennai Central Special,DPI,336,336,2,18
06004,Kollam-Chennai Central Special,DST,344,344,2,19
06004,Kollam-Chennai Central Special,SLY,353,353,2,20
06004,Kollam-Chennai Central Special,KNNT,360,360,2,21
06004,Kollam-Chennai Central Special,KEY,366,366,2,22
06004,Kollam-Chennai Central Special,TPT,378,378,2,23
06004,Kollam-Chennai Central Special,JTJ,385,400,2,24
06011,Chennai Central Kollam (Weekly) SF Special,JTJ,1098,1100,1,0
06011,Chennai Central Kollam (Weekly) SF Special,TPT,1105,1105,1,1
06011,Chennai Central Kollam (Weekly) SF Special,KEY,1114,1114,1,2
06011,Chennai Central Kollam (Weekly) SF Special,KNNT,1118,1118,1,3
06011,Chennai Central Kollam (Weekly) SF Special,SLY,1123,1123,1,4
06011,Chennai Central Kollam (Weekly) SF Special,DST,1129,1129,1,5
06011,Chennai Central Kollam (Weekly) SF Special,DPI,1135,1135,1,6
06011,Chennai Central Kollam (Weekly) SF Special,MAP,1141,1141,1,7
06011,Chennai Central Kollam (Weekly) SF Special,TNGR,1146,1146,1,8
06011,Chennai Central Kollam (Weekly) SF Special,BDY,1150,1150,1,9
06011,Chennai Central Kollam (Weekly) SF Special,BQI,1158,1158,1,10
06011,Chennai Central Kollam (Weekly) SF Special,LCR,1165,1165,1,11
06011,Chennai Central Kollam (Weekly) SF Special,DSPT,1172,1172,1,12
06011,Chennai Central Kollam (Weekly) SF Special,TNT,1178,1178,1,13
06011,Chennai Central Kollam (Weekly) SF Special,KPPR,1185,1185,1,14
06011,Chennai Central Kollam (Weekly) SF Special,MGSJ,1188,1188,1,15
06011,Chennai Central Kollam (Weekly) SF Special,SA,1190,1195,1,16
06011,Chennai Central Kollam (Weekly) SF Special,NEA,1202,1202,1,17
06011,Chennai Central Kollam (Weekly) SF Special,VRPD,1204,1204,1,18
06011,Chennai Central Kollam (Weekly) SF Special,DC,1214,1214,1,19
06011,Chennai Central Kollam (Weekly) SF Special,MVPM,1225,1225,1,20
06011,Chennai Central Kollam (Weekly) SF Special,SGE,1229,1229,1,21
06011,Chennai Central Kollam (Weekly) SF Special,ANU,1236,1236,1,22
06011,Chennai Central Kollam (Weekly) SF Special,CV,1245,1245,1,23
06011,Chennai Central Kollam (Weekly) SF Special,ED,1250,1255,1,24
06008,KollamChennai Central SF Special,ED,1280,1285,1,0
06008,KollamChennai Central SF Special,CV,1289,1289,1,1
06008,KollamChennai Central SF Special,ANU,1298,1298,1,2
06008,KollamChennai Central SF Special,SGE,1305,1305,1,3
06008,KollamChennai Central SF Special,MVPM,1310,1310,1,4
06008,KollamChennai Central SF Special,DC,1320,1320,1,5
06008,KollamChennai Central SF Special,VRPD,1330,1330,1,6
06008,KollamChennai Central SF Special,NEA,1332,1332,1,7
06008,KollamChennai Central SF Special,SA,1340,1345,1,8
06008,KollamChennai Central SF Special,MGSJ,1347,1347,1,9
06008,KollamChennai Central SF Special,KPPR,1350,1350,1,10
06008,KollamChennai Central SF Special,TNT,1357,1357,1,11
06008,KollamChennai Central SF Special,DSPT,1362,1362,1,12
06008,KollamChennai Central SF Special,LCR,1369,1369,1,13
06008,KollamChennai Central SF Special,BQI,1377,1377,1,14
06008,KollamChennai Central SF Special,BDY,1384,1384,1,15
06008,KollamChennai Central SF Special,TNGR,1389,1389,1,16
06008,KollamChennai Central SF Special,MAP,1393,1393,1,17
06008,KollamChennai Central SF Special,DPI,1398,1398,1,18
06008,KollamChennai Central SF Special,DST,1404,1404,1,19
06008,KollamChennai Central SF Special,SLY,1411,1411,1,20
06008,KollamChennai Central SF Special,KNNT,1415,1415,1,21
06008,KollamChennai Central SF Special,KEY,1420,1420,1,22
06008,KollamChennai Central SF Special,TPT,1428,1428,1,23
06008,KollamChennai Central SF Special,JTJ,1433,1435,1,24
